age,monthly_income,debt_to_income_ratio,credit_utilization,number_of_existing_loans,years_in_job,credit_history_length,repayment_history_score,loan_amount,loan_tenure,account_balance,income_stability_score,pd_score,default
37,57957,0.45122283311990674,0.0,0,0,0,0.973952074819196,601485,23,196438,0.0,0.7498678689541832,1
28,74933,0.8706958216006299,0.0,0,4,0,0.6303760135452864,1304877,20,212022,0.26666666666666666,1.0,1
43,97975,0.2526781613385339,0.4133300889317529,2,6,4,0.7698336122060581,519879,21,265219,0.4,0.5885297779070189,1
50,77345,0.11493874846467128,0.6702111600512689,1,7,4,0.6308109815730821,426717,48,293113,0.4666666666666667,0.5407324988848473,0
27,114614,0.36743693324259397,0.48218044908880286,1,9,7,0.8163437414194131,505361,12,211656,0.6,0.6615446203094362,1
40,75438,0.1968503937007874,0.5756982102195229,3,4,7,0.7169740353031129,712800,48,34753,0.26666666666666666,1.0,1
27,173271,0.1262692545203756,0.4322047948423265,1,3,8,0.836116788023434,1093940,50,220445,0.2,1.0,1
53,73469,0.15940169776821972,0.6648676263352388,1,4,8,0.601738106263294,281066,24,174442,0.26666666666666666,0.6121293699553235,1
36,66943,0.4067872003877262,0.3131259118148592,2,10,4,0.9019512867545163,735252,27,119009,0.6666666666666666,1.0,1
24,88584,0.23621929468075498,0.2820263229722807,1,6,6,0.861621662693928,1088113,52,181664,0.4,1.0,1
57,23307,1.0032941939236186,0.9100789076999277,4,0,8,0.4710455332248137,841816,36,78719,0.0,1.0,1
53,134993,0.14145770521434445,0.4248123231886276,2,6,6,0.7738229866835893,190958,10,33203,0.4,1.0,1
38,51190,0.7921501595363677,0.0,0,2,0,0.6109267644607957,1216505,30,58707,0.13333333333333333,1.0,1
31,100615,0.10498434627043682,0.43662393618619694,1,14,10,0.7854113910937218,549276,52,176037,0.9333333333333333,0.6397697151025595,1
44,30262,0.9435199259797766,0.0,0,2,0,0.6278453306293345,713820,25,25731,0.13333333333333333,1.0,1
34,148386,0.8273932273164007,0.48142069463950504,2,4,6,0.7646198629005445,859415,7,240617,0.26666666666666666,1.0,1
27,131157,0.15389452966739256,0.3580229252080077,2,7,4,0.9275997412089212,585346,29,157402,0.4666666666666667,0.7700689204282803,1
24,74359,0.37057811672854907,0.0,0,3,0,0.9504942508767875,303114,11,197862,0.2,0.4708653996999515,0
54,53175,0.23466683762875581,0.6197950317621437,3,2,10,0.556545516865844,549050,44,127943,0.13333333333333333,1.0,1
55,64522,1.741047350405399,0.26120322749987684,1,10,4,0.7651833592901909,786351,7,69082,0.6666666666666666,1.0,1
33,161636,0.21796283640798475,0.45981856617274963,1,13,1,0.8556227240457542,1373995,39,245662,0.8666666666666667,1.0,1
49,142597,0.1783602485580788,0.24190939202306955,1,5,1,0.7904981488472362,1398850,55,88365,0.3333333333333333,1.0,1
49,34149,0.45186146069508903,0.0,0,0,0,0.7353087552610075,725239,47,294238,0.0,0.7082160309550739,1
25,172225,0.788617602941888,0.3058769583708717,2,10,11,0.8689490111043181,814918,6,244569,0.6666666666666666,0.8737774696734901,1
53,132350,0.22800346100881094,0.3383016061841993,1,14,10,0.8343943930135767,935464,31,263292,0.9333333333333333,0.7121233490950553,1
24,32916,0.24306451386746683,0.7249511046538625,5,2,1,0.30770152575363446,416037,52,140400,0.13333333333333333,0.9308500784815353,1
45,91029,0.09483531222317762,0.6942951872768295,1,1,10,0.6833009115742882,474802,55,150674,0.06666666666666667,0.8433244114754556,1
40,26216,1.041056352354796,0.0,0,4,0,0.6757957906253683,409385,15,261089,0.26666666666666666,0.72235538058148,1
27,44157,0.21139721146515084,0.5822498895658317,3,2,3,0.5182538810724613,504072,54,67341,0.13333333333333333,1.0,1
58,61612,0.1535068434130305,0.44129055142644846,1,9,7,0.6291337447714069,416146,44,246220,0.6,0.5220032197330127,0
53,159477,0.08639960621280812,0.2773565977325544,1,5,8,0.8826136619662927,716495,52,224180,0.3333333333333333,0.6842768488530309,1
44,79334,0.07850022489859661,0.0,0,2,0,0.6588713626505368,236654,38,132183,0.13333333333333333,0.49032645159988436,0
51,112453,0.04482054320875872,0.37231737904204537,2,11,8,0.9401807885504763,221769,44,155550,0.7333333333333333,0.35372842252708436,0
59,37274,0.28081706923315153,0.7943099529486484,5,2,6,0.40605652880229215,596629,57,75769,0.13333333333333333,1.0,1
37,71026,1.1336095232731676,0.30527436039430783,2,7,4,0.8877188254673942,966189,12,102845,0.4666666666666667,1.0,1
24,102723,1.5782541397739551,0.3476099535080162,1,7,7,0.8995691599812565,1134861,7,19933,0.4666666666666667,1.0,1
44,99816,0.4312935801875451,0.45887656845359787,3,3,7,0.6286169010780889,1291500,30,246339,0.2,1.0,1
50,26587,0.9554692370730284,0.0,0,3,0,0.7287658228450409,838301,33,127104,0.2,1.0,1
48,25272,4.16897653529598,0.6000122610730548,2,2,4,0.5497303968386207,842867,8,244311,0.13333333333333333,1.0,1
49,77598,0.10992661030416995,0.0,0,3,0,0.9188658045971504,400914,47,36581,0.2,1.0,1
46,50251,0.1523812682555792,0.0,0,0,0,0.6552518363377422,344579,45,187538,0.0,0.5402698871873378,0
53,105926,0.3550115053711904,0.45087597084737496,2,12,7,0.9567500953494994,1466593,39,86438,0.8,1.0,1
52,140526,0.09038654768512588,0.37254249206135626,2,7,3,0.8868160318029997,635083,50,63068,0.4666666666666667,1.0,1
31,106007,0.3473355533125171,0.32523970560710613,2,7,1,0.9007130127060002,1251880,34,146923,0.4666666666666667,1.0,1
57,144142,0.07223115731889991,0.2295934505922359,2,14,2,0.960070277531422,478931,46,19986,0.9333333333333333,1.0,1
52,103620,0.15457913719434888,0.48884341776340107,2,6,4,0.8174325616387248,816892,51,119586,0.4,1.0,1
29,155548,0.29021242020766286,0.3383689497766347,2,14,5,0.955239098965243,1173691,26,73032,0.9333333333333333,1.0,1
54,122620,0.17811214411279652,0.30016225390682916,2,5,4,0.9728804563525648,393122,18,286245,0.3333333333333333,0.42489567618641677,0
54,105469,0.09407266590182897,0.3677657595819099,2,14,10,0.9617849209665752,436557,44,264216,0.9333333333333333,0.367258000496791,0
23,55789,0.7761972652452855,0.9722428425013392,2,2,2,0.3568428828869309,1125885,26,215438,0.13333333333333333,1.0,1
52,110587,0.10124326258281066,0.3847195430771488,3,7,3,0.5777325536227785,593398,53,263066,0.4666666666666667,0.6101241040431534,1
28,110416,0.4852371938849442,0.517571862029938,1,9,1,0.7699907230720797,1071559,20,137859,0.6,1.0,1
54,115672,0.05132113739410716,0.29416770608838594,2,6,8,0.7760358418759519,255266,43,209144,0.4,0.39210096120982607,0
40,115155,0.08682058964005038,0.5201723108660065,1,4,2,0.7573645556346645,399913,40,45671,0.26666666666666666,1.0,1
56,130723,0.30200790457949117,0.2008288331297935,2,12,3,0.8403000760418603,1144902,29,267102,0.8,0.8356634621174618,1
53,98517,0.2465715038875001,0.4565307601039688,2,13,10,0.9343301519675533,801619,33,39501,0.8666666666666667,1.0,1
49,113292,0.09165065242281638,0.46583998623943906,1,3,8,0.7584882463664793,290732,28,119112,0.2,0.6550867899130174,1
29,61177,0.1254165006972865,0.7685813874517992,4,0,6,0.5528433961061248,291559,38,291584,0.0,0.5807591733047008,1
30,79987,0.5833973882824924,0.6372662733434431,2,3,6,0.5607597378319225,1353262,29,270026,0.2,1.0,1
51,32997,0.4656590884376298,0.9266407509402413,3,0,8,0.45336392321596986,783633,51,139668,0.0,1.0,1
46,161376,0.02030155458971215,0.36201089110201,1,10,4,0.830317216320189,160533,49,84692,0.6666666666666666,0.4467496292316873,0
31,92281,0.10681400532944431,0.3371097189888918,1,5,6,0.7177993639837599,305564,31,200217,0.3333333333333333,0.48482974601383844,0
48,32654,2.20861533043425,0.0,0,3,0,0.7682468692128166,1153922,16,257594,0.2,1.0,1
51,43894,1.6347724062514237,0.32961683347835546,3,1,7,0.8560947508946608,1435134,20,98237,0.06666666666666667,1.0,1
33,93384,0.027612124263737877,0.2205102941744932,1,13,9,0.8150918923976518,126348,49,65880,0.8666666666666667,0.3970405466382996,0
50,68795,0.4664414565011992,0.0,0,2,0,0.791021490488996,802221,25,82335,0.13333333333333333,1.0,1
26,42878,1.282937442666791,0.7972621326457976,2,1,6,0.3788721764813377,1320235,24,104042,0.06666666666666667,1.0,1
46,70611,0.9019900731137015,0.0,0,2,0,0.7003344695127378,1210118,19,260740,0.13333333333333333,1.0,1
24,76614,0.4786339390458742,0.0,0,1,0,0.9029307564037459,1210112,33,249258,0.06666666666666667,1.0,1
56,91982,0.27385772739755043,0.2736892697369785,2,9,6,0.9919584331427748,1360259,54,14358,0.6,1.0,1
34,38059,0.6159841070557499,0.9919554180859048,2,0,3,0.3125280417795198,1078412,46,133021,0.0,1.0,1
53,42201,1.4428777126831396,0.0,0,2,0,0.6444934630313242,1035145,17,273458,0.13333333333333333,1.0,1
34,133202,0.2957657042186554,0.21510977936417797,2,14,9,0.8509644310640927,472759,12,148247,0.9333333333333333,0.6499048631661836,1
36,42747,0.526773808688329,0.4400364770454156,1,7,8,0.6661731619749652,765612,34,113562,0.4666666666666667,1.0,1
31,107467,0.016634505265416273,0.25517954306867163,2,12,7,0.8158190600585943,94746,53,27594,0.8,0.6378796614449127,1
38,28079,0.20738935554277982,0.0,0,3,0,0.9124982100973182,285341,49,265410,0.2,0.3609808274154483,0
26,76435,0.22889085794822697,0.33865805042572683,2,6,3,0.9340095443226137,384896,22,288436,0.4,0.43975990579979873,0
27,66797,0.02110766309008745,0.7453521077891467,2,1,11,0.5190889105449219,78956,56,114832,0.06666666666666667,0.49472079653511114,0
43,43360,1.640744926199262,0.8339647429806488,3,2,8,0.3901611994875085,1422854,20,236265,0.13333333333333333,1.0,1
36,142612,0.10374018482382436,0.4198439606561706,1,4,11,0.9404505229474245,621373,42,210884,0.26666666666666666,0.6789759901615261,1
30,108116,0.43363906756235365,0.4781299179251273,1,9,5,0.8621535860099374,1312733,28,30281,0.6,1.0,1
47,73618,0.1501957013618564,0.3638353166883831,3,6,9,0.5322677980338077,309599,28,120515,0.4,0.6867139944839905,1
39,115727,0.10584936643678337,0.4727409361141579,2,9,3,0.8140728465496179,661480,54,19339,0.6,1.0,1
42,179773,0.04769156198324439,0.284808599683073,2,4,11,0.8559930882331682,497272,58,76817,0.26666666666666666,1.0,1
30,60426,0.10762525463151021,0.3725931123860573,1,7,3,0.9938411903809602,71537,11,219114,0.4666666666666667,0.23701018998518758,0
40,101582,0.10336653626803456,0.4993108597169761,2,3,11,0.5451620811341882,409507,39,28994,0.2,1.0,1
34,62689,0.4129595436732654,0.0,0,0,0,0.7924038633276367,1242625,48,164865,0.0,1.0,1
24,39751,0.7387060842634288,0.6549254599250142,2,1,5,0.46414649822382215,1057115,36,198323,0.06666666666666667,1.0,1
36,29147,0.732307049488063,0.0,0,2,0,0.6677930908441202,1195295,56,42578,0.13333333333333333,1.0,1
30,91233,0.34118859503588717,0.401632556650678,1,6,1,0.8036310630511995,1369617,44,240721,0.4,1.0,1
34,101948,0.022354533683838818,0.24367356929075148,2,3,3,0.9018173142812715,63812,28,197443,0.2,0.24355616705202443,0
36,105360,0.01683001638492587,0.3677821099968245,2,6,8,0.7827289385209006,101073,57,129008,0.4,0.329578184428438,0
40,87074,0.1406497155676015,0.5760384264960808,2,4,4,0.8080453143408252,367408,30,135642,0.26666666666666666,0.7120894757048718,1
44,25997,0.9293022821314547,0.7163477218080379,3,0,1,0.6534284744615663,338227,14,106974,0.0,1.0,1
30,28097,0.6203094043254914,0.6862295023025546,4,1,2,0.598718053439298,941157,54,99232,0.06666666666666667,1.0,1
48,115460,0.24699665721941097,0.6655591719454115,1,5,4,0.888584237430661,1340357,47,293562,0.3333333333333333,1.0,1
32,45437,0.21962377477706393,0.9217643587169053,2,0,4,0.4475819546339259,439078,44,223693,0.0,0.8051512688864332,1
45,158943,0.11397210435073064,0.4696607079929159,2,6,3,0.8309195061315311,797063,44,257528,0.4,0.7161961301959542,1
47,32908,0.704034568044773,0.0,0,1,0,0.9803807848737124,1065745,46,196128,0.06666666666666667,1.0,1
48,118489,0.4285598241186946,0.2327812210172049,2,10,1,0.7923998018185884,406237,8,167010,0.6666666666666666,0.6315037313477689,1
57,81281,0.8155100280291249,0.25534742336369143,2,5,11,0.90378881888126,1126853,17,38536,0.3333333333333333,1.0,1
25,40489,1.2206500531008422,0.0,0,1,0,0.9247078912483468,988458,20,149130,0.06666666666666667,1.0,1
27,34347,2.0117370755330404,0.5988714749201746,3,9,5,0.5407858647560134,1036457,15,220170,0.6,1.0,1
27,52461,0.47546839783930195,0.31778231210705826,2,2,4,0.8106458548810993,1047629,42,60409,0.13333333333333333,1.0,1
50,173553,0.2101722782767495,0.444652759159172,2,10,6,0.8481112038979529,1240185,34,297302,0.6666666666666666,0.8580776966775276,1
26,134349,0.2010460318523646,0.3372757314053608,2,9,9,0.7714874325310457,1296496,48,240225,0.6,1.0,1
29,24134,0.2467058921024281,0.8794497926806759,4,1,4,0.34689965863732786,327470,55,59945,0.06666666666666667,1.0,1
39,65670,0.3039096354912725,0.26350206915335894,2,12,1,0.865020173344618,1177507,59,114173,0.8,1.0,1
37,46790,1.040477477590737,0.6339186149349922,3,8,5,0.538311234100299,827627,17,155276,0.5333333333333333,1.0,1
43,109783,0.16028543020882452,0.615922052919953,3,4,10,0.8819045605421877,457512,26,154868,0.26666666666666666,0.7480171906108618,1
48,101858,0.11192348059840615,0.2901131448533886,2,11,8,0.7787431811291248,604216,53,170069,0.7333333333333333,0.7087633671413441,1
48,82428,1.5026902266220217,0.4865170674446708,2,14,7,0.8820230078099917,990910,8,288034,0.9333333333333333,1.0,1
37,46276,1.0079537765908297,0.0,0,0,0,0.758537626166714,1352678,29,155971,0.0,1.0,1
59,99091,0.39290427766172287,0.2592440052772054,2,3,7,0.7931902936387281,1401598,36,80166,0.2,1.0,1
47,106312,0.12117556500363709,0.20794970385775602,1,12,9,0.8844416338436127,618356,48,51125,0.8,1.0,1
35,84284,0.48015463126069563,0.3061464772207665,2,3,5,0.7713005708362772,687979,17,191536,0.2,0.9097984167892738,1
28,103319,0.2591751974198572,0.2110348086296387,2,4,6,0.7578649747493681,963998,36,99318,0.26666666666666666,1.0,1
35,69822,0.16480391245610557,0.7589074555446587,2,1,2,0.46009693801865925,563840,49,50015,0.06666666666666667,1.0,1
56,111234,0.1753470661448438,0.47925273158173526,2,5,10,0.8849461570971385,877705,45,63240,0.3333333333333333,1.0,1
35,39111,0.7593420922867882,0.0,0,2,0,0.7061246607069898,1039452,35,173749,0.13333333333333333,1.0,1
48,69249,0.35545342340895986,0.36251404578564844,2,3,9,0.8341290936848457,836903,34,121738,0.2,1.0,1
52,92258,0.4071698776412731,0.6514173857038873,3,1,1,0.5988400666318648,1051811,28,134583,0.06666666666666667,1.0,1
54,140856,0.3339941282094971,0.4201598116989109,1,3,5,0.8051958264594106,1223172,26,252087,0.2,1.0,1
39,32386,2.8365746832676986,0.0,0,2,0,0.8736047785716722,1194249,13,45065,0.13333333333333333,1.0,1
30,44267,0.8891295270561264,0.0,0,0,0,0.988255802324845,1220132,31,206773,0.0,1.0,1
54,68668,0.1951608255872979,0.26919636971760047,1,5,10,0.966579476027856,750473,56,149265,0.3333333333333333,0.9732349991848964,1
29,74292,0.9172560398735491,0.3701672058026164,3,4,9,0.8435313811982267,954027,14,24477,0.26666666666666666,1.0,1
29,53314,1.6429690137674906,0.0,0,0,0,0.6522840516118052,1401492,16,195086,0.0,1.0,1
50,58546,0.1400971031325795,0.6361867607127998,3,2,10,0.6517721647286807,459319,56,70457,0.13333333333333333,1.0,1
40,65331,0.6098660863957782,0.0,0,3,0,0.7854542581368691,1235138,31,261635,0.2,1.0,1
59,138509,0.10918982582291159,0.28744611747370047,2,7,8,0.9714638498083689,801560,53,149406,0.4666666666666667,0.9806948123249376,1
46,55181,1.0028572636716744,0.610757480499941,2,1,9,0.32894948781291755,830080,15,106439,0.06666666666666667,1.0,1
52,33909,5.829430731270951,0.57687048687533,3,5,10,0.869286100358283,1186021,6,179447,0.3333333333333333,1.0,1
46,64203,0.41910217624217866,0.0,0,1,0,0.8061954384945224,1264658,47,36483,0.06666666666666667,1.0,1
34,93938,0.23612401311353923,0.5502087079911362,1,3,5,0.5875365525576502,1264318,57,65417,0.2,1.0,1
43,46980,0.4620230912640742,0.0,0,4,0,0.6228674196493784,1258939,58,128154,0.26666666666666666,1.0,1
45,42523,0.5555012333882469,0.6316921008618828,1,6,6,0.7418173863226336,897620,38,279424,0.4,0.9164826986271063,1
54,61506,1.289436655108297,0.32172950403340644,1,11,1,0.7979155932264659,872389,11,229857,0.7333333333333333,1.0,1
39,97051,0.6356822701466239,0.6235847004622972,1,4,4,0.8553741325059712,1233872,20,190819,0.26666666666666666,1.0,1
37,50798,0.06707562684175937,0.0,0,0,0,0.7487561147255811,177180,52,269479,0.0,0.3189947395619166,0
34,162849,0.17519384741166885,0.4842872928042591,1,5,11,0.9857196910543514,399422,14,159900,0.3333333333333333,0.6269616389889643,1
34,31198,0.9957427340913463,0.4514890590633832,3,2,6,0.5379366722145995,341717,11,147497,0.13333333333333333,0.9589468232042875,1
26,63787,0.2433464387056028,0.31217080819625126,2,2,10,0.8831057619203948,869251,56,27633,0.13333333333333333,1.0,1
54,169895,0.194887430471762,0.21335482126936844,2,7,9,0.9781747440787808,1158864,35,292489,0.4666666666666667,0.7798117936240577,1
54,67988,0.35792332805892474,0.5174247658634187,3,3,4,0.7199621519740058,1387066,57,24669,0.2,1.0,1
38,145199,0.12943615314155058,0.3787030444501227,2,6,9,0.7795277382859331,281910,15,151344,0.4,0.5280705786213369,0
40,48799,0.5071038154656672,0.7607426486111891,5,0,10,0.635184274502749,1088831,44,298938,0.0,1.0,1
44,89080,0.2500222547837938,0.4841367869248681,2,3,4,0.8922269211219251,1269503,57,32823,0.2,1.0,1
24,116859,0.4214035718258757,0.5124342253442248,1,8,6,0.6689561606132868,738672,15,125089,0.5333333333333333,1.0,1
59,100354,0.10005284994822035,0.20451291343857128,1,13,4,0.8637704987569761,271099,27,197230,0.8666666666666667,0.3243431333434114,0
33,140070,0.1435730921601194,0.42755851325130334,2,3,3,0.9995839284999367,1065845,53,171761,0.2,1.0,1
55,155903,0.24064696210678008,0.2609514746050866,2,4,10,0.970875736853376,900422,24,161928,0.26666666666666666,1.0,1
38,172530,0.2069362890437486,0.3595877874439972,2,5,5,0.9645980583610099,1392406,39,263555,0.3333333333333333,1.0,1
35,27994,1.1332857040794455,0.0,0,4,0,0.8555302271811396,1427634,45,84397,0.26666666666666666,1.0,1
26,63358,0.6461081473531362,0.0,0,0,0,0.7400056607894194,1023403,25,180031,0.0,1.0,1
50,151769,0.157834963302483,0.2513151422568593,2,11,4,0.8724842310336303,1317495,55,17639,0.7333333333333333,1.0,1
41,24236,1.8182905970082073,0.809365793700074,3,1,5,0.4753298107529651,969498,22,120002,0.06666666666666667,1.0,1
50,166550,0.19139560192134494,0.4021625538711796,2,8,10,0.9355129748088825,510031,16,131733,0.5333333333333333,0.8014995794304466,1
41,51521,0.1341497527564431,0.5254915704528282,1,7,4,0.6855234637662977,234992,34,42160,0.4666666666666667,1.0,1
51,75951,0.2939340544015702,0.0,0,1,0,0.9884740437805405,915308,41,41657,0.06666666666666667,1.0,1
52,77269,0.09369216632802288,0.4639324197297709,1,11,9,0.8196523122958128,173748,24,132221,0.7333333333333333,0.39407307829176474,0
34,113295,0.04241140385718699,0.2126788181340873,2,8,11,0.9563188710962549,206615,43,15363,0.5333333333333333,1.0,1
54,173395,0.17412919391532264,0.46942683111032013,2,13,9,0.8752305350499259,1147339,38,277996,0.8666666666666667,0.8101525038019968,1
40,74669,0.28145243581438834,0.0,0,3,0,0.7248050626672486,1197899,57,280594,0.2,0.8998455373630255,1
22,63361,0.08951848564938636,0.9399955897730579,4,0,6,0.47657888184727903,294943,52,131864,0.0,0.8050445180387021,1
36,32796,0.7058680669230095,0.6896524714037696,4,1,8,0.5632646087032263,1319530,57,262110,0.06666666666666667,1.0,1
51,27027,1.4550656315362198,0.0,0,2,0,0.7176844741391062,668543,17,240615,0.13333333333333333,1.0,1
35,57364,0.15062113467036417,0.6775023866602269,2,6,1,0.6539234949586057,336969,39,133742,0.4,0.7178310570783931,1
28,49418,0.5523879084620453,0.32210058857315216,2,6,8,0.8635579642177351,1446789,53,234818,0.4,1.0,1
36,53857,0.37768053810536684,0.6675672287629462,1,3,11,0.5370345238864045,549200,27,91927,0.2,1.0,1
40,126261,0.029090534686086758,0.3432191302335603,1,8,2,0.9880836318711727,95498,26,248297,0.5333333333333333,0.20744582424716518,0
25,79108,0.18578206322530108,0.0,0,3,0,0.993208806866899,867114,59,89934,0.2,1.0,1
51,110683,0.17090571400176308,0.5294627941346172,3,7,4,0.7679145413536625,794487,42,114344,0.4666666666666667,1.0,1
42,67572,0.05502457659467194,0.9378587842168703,5,0,2,0.3589052808519286,215651,58,267641,0.0,0.6031597097174782,1
26,172606,0.12990100174786687,0.36564951557195013,1,12,8,0.8355951178083827,874446,39,194805,0.8,0.8483018170184409,1
43,50189,0.16553107823854402,0.6222922189159011,5,1,11,0.38736711427335235,465239,56,262110,0.06666666666666667,0.7028897518801102,1
40,40321,1.6404335973047066,0.3707112016195855,2,1,11,0.6241269649934887,859871,13,274867,0.06666666666666667,1.0,1
50,52305,0.6395002164903817,0.752954759159939,5,0,4,0.4337522409992052,1137268,34,11291,0.0,1.0,1
54,154768,0.6342644871927411,0.3225207541638668,2,9,8,0.8022906384188775,1276130,13,179358,0.6,1.0,1
22,26733,0.28620057606703325,0.9862211619307739,3,1,8,0.642539013940457,306040,40,123231,0.06666666666666667,0.8671134811509701,1
45,142534,0.4816298216565872,0.37721542464208624,2,11,5,0.7640826710222571,1098378,16,21317,0.7333333333333333,1.0,1
50,172592,0.11528805459330298,0.2642019607132807,1,8,9,0.8886856255010777,974992,49,181060,0.5333333333333333,0.987421884170455,1
51,22380,0.25827691189167085,0.9876523505021628,2,2,8,0.42156215144546794,341034,59,299014,0.13333333333333333,0.691779821804839,1
23,34100,0.03370202728547749,0.861819158954279,2,0,1,0.6070786564630597,52865,46,179460,0.0,0.4552451893119901,0
22,165864,0.1351650750012058,0.3473578086252739,2,8,6,0.9082394291183495,1120951,50,240922,0.5333333333333333,0.8962835265978922,1
48,36045,0.5804238528999245,0.0,0,4,0,0.9247763891833823,941462,45,174038,0.26666666666666666,1.0,1
28,68302,0.5920373244316907,0.7134917557207368,5,1,8,0.4061996510134592,1213120,30,244993,0.06666666666666667,1.0,1
46,113129,0.16793730119923644,0.6834559706467364,1,4,2,0.754719859023187,721946,38,184522,0.26666666666666666,0.9330032196191176,1
53,61022,0.7685995849196641,0.44002433853933876,1,11,9,0.9310210055135393,1453946,31,122798,0.7333333333333333,1.0,1
52,90005,0.1883252732205568,0.3339399871505614,2,8,1,0.7946321220780693,627158,37,56135,0.5333333333333333,1.0,1
39,154164,0.12616116235932034,0.2983546273657877,1,14,3,0.8790671103775912,1030824,53,179151,0.9333333333333333,0.9947919465950308,1
37,64597,0.34642187645693095,0.31628765179260976,2,6,1,0.8988699696665051,962246,43,96181,0.4,1.0,1
54,57688,0.7996752646419821,0.8983093124026593,5,2,6,0.32825377888482277,968765,21,222015,0.13333333333333333,1.0,1
34,43860,1.0859876120991032,0.0,0,2,0,0.6662809190990144,1143154,24,119005,0.13333333333333333,1.0,1
45,22321,1.028303430382385,0.8790438319578722,3,1,9,0.3119581044674214,1055827,46,259398,0.06666666666666667,1.0,1
56,32917,2.0455222087509357,0.752091214415345,3,1,6,0.5028295034430403,740657,11,136951,0.06666666666666667,1.0,1
41,53049,0.3855386058172633,0.692804425645224,4,2,6,0.6147178077820235,327239,16,25767,0.13333333333333333,1.0,1
39,149474,0.11493804942665614,0.36215271545316036,2,12,7,0.9098303493224015,824652,48,129434,0.8,1.0,1
31,76740,0.13994440100773176,0.6518944050289766,2,6,2,0.6917670727885941,322180,30,280606,0.4,0.49623186030166166,0
41,168997,0.3057211841805651,0.45414202219146205,2,12,8,0.7680183090662566,1394981,27,205725,0.8,1.0,1
40,77104,0.06886165556792244,0.0,0,1,0,0.8915334251991447,292023,55,297138,0.06666666666666667,0.32976918195218174,0
25,56612,0.293660695581248,0.49012993791300424,3,1,2,0.6407333517856079,947609,57,121284,0.06666666666666667,1.0,1
27,166029,0.10684617528482154,0.2244950411655006,2,11,7,0.8108269061918687,975676,55,297424,0.7333333333333333,0.6468490076965047,1
56,42045,0.42955864201327804,0.8962825376006742,4,1,8,0.37953841854858006,523763,29,134055,0.06666666666666667,1.0,1
45,81739,0.09989009734235392,0.2506313233428862,1,12,5,0.959445062501013,195958,24,294371,0.8,0.21805650916448507,0
30,113514,0.5549639852192841,0.690995782977938,3,1,6,0.6469667053872254,692958,11,69497,0.06666666666666667,1.0,1
34,60605,0.1986407887138025,0.9007869462684882,2,2,3,0.548358050040999,577854,48,97454,0.13333333333333333,1.0,1
34,28141,1.9342134252514125,0.9166662712806971,2,1,9,0.5919968360649563,544307,10,114433,0.06666666666666667,1.0,1
23,56517,0.45637913348513703,0.6773971234261824,1,4,11,0.5206457992146651,1005934,39,265381,0.26666666666666666,1.0,1
54,28409,0.3963028838555029,0.9881457296518361,4,2,5,0.3369558592371067,574187,51,263819,0.13333333333333333,0.9055940427874704,1
25,154206,0.17179769460408575,0.42821516584856795,2,3,5,0.8618862498907507,450368,17,208888,0.2,0.6082074727417354,1
34,117593,0.40272178750346316,0.42745631291776814,2,4,3,0.5161982188316081,899788,19,76054,0.26666666666666666,1.0,1
53,25750,0.9253473570658037,0.7504812091409061,2,2,8,0.6676807709280361,857797,36,253992,0.13333333333333333,1.0,1
41,49264,0.5038284299607199,0.0,0,3,0,0.7931184322430689,1315492,53,58148,0.2,1.0,1
38,77377,0.0400064618685139,0.3379982138705663,1,6,6,0.8733057500787708,154779,50,198266,0.4,0.31203934339202677,0
24,149959,0.12067222902561921,0.3417643253959406,2,7,5,0.9796170997784334,959082,53,216043,0.4666666666666667,0.8545246355212133,1
24,72070,0.5989662827806299,0.0,0,2,0,0.7500098748244671,518010,12,138509,0.13333333333333333,0.9206690664644872,1
40,72561,0.12143779920547054,0.6598089373508157,3,5,4,0.7283949659057019,475829,54,195368,0.3333333333333333,0.688045123102151,1
58,113181,0.8595202122516779,0.582598730422274,2,2,1,0.5628648472554552,1361939,14,266036,0.13333333333333333,1.0,1
50,33235,0.4405788743459873,0.0,0,1,0,0.7206541191300473,527135,36,170301,0.06666666666666667,0.7923371509344813,1
58,58114,0.3250187482342245,0.6189316794853331,5,0,1,0.5705645285352661,812190,43,149239,0.0,1.0,1
24,59743,0.930285516613622,0.0,0,3,0,0.972713758396959,1167139,21,227767,0.2,1.0,1
31,76403,0.2855018781985001,0.0,0,4,0,0.9046853459679045,763462,35,128793,0.26666666666666666,1.0,1
45,102979,0.2558576436527281,0.356613315198813,1,11,6,0.8547743218423696,737743,28,194249,0.7333333333333333,0.7868108060528214,1
46,114442,0.07111515003233079,0.3009076841981052,2,11,4,0.7779905241843893,406928,50,273289,0.7333333333333333,0.38926753242976464,0
39,55551,0.38106064697305175,0.5213197226910713,1,4,8,0.7386448539253883,846732,40,92158,0.26666666666666666,1.0,1
57,42081,0.44870472175628945,0.0,0,4,0,0.6780542511280826,1000743,53,208191,0.26666666666666666,1.0,1
29,76365,0.48704249328881033,0.2869992426654151,2,9,9,0.9557104738532787,1078597,29,266860,0.6,0.8786394957197143,1
25,83767,0.13764878682447654,0.5529845685470014,1,5,8,0.5351007121708281,622643,54,46097,0.3333333333333333,1.0,1
32,164464,0.045018970716995815,0.3855550450245417,1,9,3,0.9261761135394656,133272,18,223868,0.6,0.2546783430897509,0
24,85065,0.08259007817551284,0.3327894340429891,1,8,9,0.9565033956321516,281021,40,152010,0.5333333333333333,0.44733751839692737,0
